"PUPIL","ACT","OBSERVED","ORDERED","EXPECTATION","VARIANCE","ZSCORE","RESIDUAL","PERSON.MEASURE","ITEM.MEASURE","MEASURE.DIFFERENCE","LOG.PROBABILITY.","PREDICTED.PERSON.MEASURE","PREDICTED.ITEM.MEASURE","KURTOSIS","MORE.PROBABLE.RESPONSE","RESPONSE.WEIGHT","CODE","PERSON.LABEL","ITEM.LABEL"
6,21,0,0,1.318,0.491,-1.882,-1.318,-0.203,-0.804,0.601,-1.989,-2.605,1.598,0.516,2,1,0,"ROSSNER, TR CAT","WATCH BIRD MAKE NEST"
6,22,1,1,0.908,0.474,0.134,0.092,-0.203,-0.009,-0.194,-0.659,-0.009,-0.203,0.473,1,1,1,"ROSSNER, TR CAT","FIND OUT WHAT ANIMALS EAT"
6,23,2,2,0.179,0.17,4.422,1.821,-0.203,1.947,-2.149,-4.483,3.739,-1.995,0.196,0,1,2,"ROSSNER, TR CAT","WATCH A RAT"
6,24,1,1,1.064,0.542,-0.087,-0.064,-0.203,-0.32,0.118,-0.79,-0.32,-0.203,0.543,1,1,1,"ROSSNER, TR CAT","FIND OUT WHAT FLOWERS LIVE ON"
6,25,0,0,0.714,0.435,-1.082,-0.714,-0.203,0.421,-0.624,-0.913,-1.614,1.833,0.423,1,1,0,"ROSSNER, TR CAT","TALK W/FRIENDS ABOUT PLANTS"
7,1,2,2,1.866,0.118,0.391,0.134,2.629,-0.892,3.52,-0.143,1.879,-0.141,0.084,2,1,2,"WRIGHT, BENJAMIN","WATCH BIRDS"
7,2,2,2,1.947,0.053,0.23,0.053,2.629,-0.611,3.24,-0.053,1.065,0.953,0.061,2,1,2,"WRIGHT, BENJAMIN","READ BOOKS ON ANIMALS"
7,3,2,2,1.76,0.196,0.541,0.24,2.629,0.279,2.35,-0.265,2.577,0.33,0.145,2,1,2,"WRIGHT, BENJAMIN","READ BOOKS ON PLANTS"
7,4,0,0,1.288,0.341,-2.205,-1.288,2.629,1.802,0.827,-2.686,-0.656,5.087,0.283,1,1,0,"WRIGHT, BENJAMIN","WATCH GRASS CHANGE"
7,5,0,0,1.233,0.508,-1.729,-1.233,2.629,2.189,0.44,-1.802,0.357,4.46,0.52,1,1,0,"WRIGHT, BENJAMIN","FIND BOTTLES AND CANS"
7,6,2,2,1.787,0.179,0.503,0.213,2.629,0.164,2.465,-0.232,2.433,0.359,0.137,2,1,2,"WRIGHT, BENJAMIN","LOOK UP STRANGE ANIMAL OR PLANT"
7,7,2,2,1.647,0.28,0.668,0.353,2.629,0.994,1.635,-0.397,3.05,0.572,0.251,2,1,2,"WRIGHT, BENJAMIN","WATCH ANIMAL MOVE"
7,8,2,2,1.38,0.358,1.036,0.62,2.629,1.641,0.988,-0.818,3.923,0.347,0.298,1,1,2,"WRIGHT, BENJAMIN","LOOK IN SIDEWALK CRACKS"
7,9,0,0,1.779,0.2,-3.982,-1.779,2.629,0.6,2.029,-4.291,-1.293,4.521,0.21,2,1,0,"WRIGHT, BENJAMIN","LEARN WEED NAMES"
7,10,2,2,1.967,0.033,0.185,0.033,2.629,-1.57,4.199,-0.034,0.473,0.586,0.032,2,1,2,"WRIGHT, BENJAMIN","LISTEN TO BIRD SING"
7,11,2,2,1.933,0.063,0.267,0.067,2.629,-1.372,4.001,-0.069,1.135,0.122,0.055,2,1,2,"WRIGHT, BENJAMIN","FIND WHERE ANIMAL LIVES"
7,12,2,2,1.977,0.022,0.152,0.023,2.629,-1.139,3.768,-0.023,-0.041,1.53,0.021,2,1,2,"WRIGHT, BENJAMIN","GO TO MUSEUM"
7,13,2,2,1.98,0.022,0.139,0.02,2.629,-0.896,3.525,-0.02,0.437,1.296,0.03,2,1,2,"WRIGHT, BENJAMIN","GROW GARDEN"
7,14,2,2,1.778,0.188,0.513,0.222,2.629,0.294,2.335,-0.242,2.489,0.434,0.151,2,1,2,"WRIGHT, BENJAMIN","LOOK AT PICTURES OF PLANTS"
7,15,2,2,1.915,0.081,0.299,0.085,2.629,-0.559,3.188,-0.087,1.448,0.622,0.078,2,1,2,"WRIGHT, BENJAMIN","READ ANIMAL STORIES"
7,16,2,2,1.692,0.232,0.64,0.308,2.629,0.468,2.161,-0.355,2.899,0.199,0.149,2,1,2,"WRIGHT, BENJAMIN","MAKE A MAP"
7,17,2,2,1.836,0.146,0.428,0.164,2.629,0.045,2.583,-0.173,2.142,0.532,0.131,2,1,2,"WRIGHT, BENJAMIN","WATCH WHAT ANIMALS EAT"
7,18,2,2,1.996,0.004,0.064,0.004,2.629,-2.256,4.885,-0.004,-0.979,1.351,0.005,2,1,2,"WRIGHT, BENJAMIN","GO ON PICNIC"
7,19,2,2,1.989,0.011,0.104,0.011,2.629,-2.161,4.789,-0.011,-0.502,0.97,0.011,2,1,2,"WRIGHT, BENJAMIN","GO TO ZOO"
7,20,2,2,1.376,0.39,0.999,0.624,2.629,1.747,0.882,-0.79,3.866,0.509,0.357,1,1,2,"WRIGHT, BENJAMIN","WATCH BUGS"
7,21,2,2,1.948,0.051,0.23,0.052,2.629,-0.804,3.433,-0.052,0.997,0.828,0.055,2,1,2,"WRIGHT, BENJAMIN","WATCH BIRD MAKE NEST"
7,22,2,2,1.857,0.132,0.395,0.143,2.629,-0.009,2.638,-0.149,2.003,0.616,0.125,2,1,2,"WRIGHT, BENJAMIN","FIND OUT WHAT ANIMALS EAT"
7,23,2,2,1.36,0.477,0.927,0.64,2.629,1.947,0.682,-0.728,3.739,0.836,0.509,2,1,2,"WRIGHT, BENJAMIN","WATCH A RAT"
7,24,2,2,1.915,0.083,0.296,0.085,2.629,-0.32,2.949,-0.086,1.496,0.812,0.09,2,1,2,"WRIGHT, BENJAMIN","FIND OUT WHAT FLOWERS LIVE ON"
7,25,2,2,1.784,0.188,0.497,0.216,2.629,0.421,2.207,-0.231,2.457,0.593,0.173,2,1,2,"WRIGHT, BENJAMIN","TALK W/FRIENDS ABOUT PLANTS"
8,1,2,2,1.504,0.281,0.936,0.496,0.863,-0.892,1.755,-0.655,1.879,-1.907,0.141,2,1,2,"LAMBERT, MD., ROSS W.","WATCH BIRDS"
8,2,2,2,1.697,0.288,0.565,0.303,0.863,-0.611,1.474,-0.308,1.065,-0.812,0.379,2,1,2,"LAMBERT, MD., ROSS W.","READ BOOKS ON ANIMALS"
8,3,1,1,1.228,0.381,-0.369,-0.228,0.863,0.279,0.585,-0.567,0.279,0.863,0.352,1,1,1,"LAMBERT, MD., ROSS W.","READ BOOKS ON PLANTS"
8,4,0,0,0.674,0.337,-1.16,-0.674,0.863,1.802,-0.939,-0.955,-0.656,3.321,0.268,1,1,0,"LAMBERT, MD., ROSS W.","WATCH GRASS CHANGE"
8,5,0,0,0.39,0.331,-0.679,-0.39,0.863,2.189,-1.325,-0.422,0.357,2.695,0.367,0,1,0,"LAMBERT, MD., ROSS W.","FIND BOTTLES AND CANS"
8,6,2,2,1.276,0.381,1.173,0.724,0.863,0.164,0.7,-1.004,2.433,-1.406,0.344,1,1,2,"LAMBERT, MD., ROSS W.","LOOK UP STRANGE ANIMAL OR PLANT"
8,7,1,1,0.939,0.463,0.089,0.061,0.863,0.994,-0.131,-0.628,0.994,0.863,0.462,1,1,1,"LAMBERT, MD., ROSS W.","WATCH ANIMAL MOVE"
8,8,0,0,0.697,0.374,-1.14,-0.697,0.863,1.641,-0.778,-0.956,-0.641,3.145,0.329,1,1,0,"LAMBERT, MD., ROSS W.","LOOK IN SIDEWALK CRACKS"
8,9,2,2,1.136,0.508,1.212,0.864,0.863,0.6,0.264,-1.105,2.492,-1.029,0.51,1,1,2,"LAMBERT, MD., ROSS W.","LEARN WEED NAMES"
8,10,2,2,1.822,0.159,0.446,0.178,0.863,-1.57,2.433,-0.188,0.473,-1.18,0.147,2,1,2,"LAMBERT, MD., ROSS W.","LISTEN TO BIRD SING"
8,11,2,2,1.692,0.229,0.643,0.308,0.863,-1.372,2.235,-0.357,1.135,-1.644,0.139,2,1,2,"LAMBERT, MD., ROSS W.","FIND WHERE ANIMAL LIVES"
8,12,2,2,1.881,0.105,0.367,0.119,0.863,-1.139,2.002,-0.127,-0.041,-0.235,0.072,2,1,2,"LAMBERT, MD., ROSS W.","GO TO MUSEUM"
8,13,2,2,1.85,0.179,0.354,0.15,0.863,-0.896,1.759,-0.132,0.437,-0.47,0.356,2,1,2,"LAMBERT, MD., ROSS W.","GROW GARDEN"
8,14,0,0,1.237,0.404,-1.946,-1.237,0.863,0.294,0.57,-2.192,-1.901,3.058,0.381,1,1,0,"LAMBERT, MD., ROSS W.","LOOK AT PICTURES OF PLANTS"
8,15,2,2,1.596,0.314,0.721,0.404,0.863,-0.559,1.422,-0.458,1.448,-1.144,0.297,2,1,2,"LAMBERT, MD., ROSS W.","READ ANIMAL STORIES"
8,16,0,0,1.141,0.356,-1.913,-1.141,0.863,0.468,0.395,-2.142,-1.962,3.294,0.34,1,1,0,"LAMBERT, MD., ROSS W.","MAKE A MAP"
8,17,1,1,1.355,0.401,-0.561,-0.355,0.863,0.045,0.818,-0.75,0.045,0.863,0.374,1,1,1,"LAMBERT, MD., ROSS W.","WATCH WHAT ANIMALS EAT"
8,18,2,2,1.973,0.03,0.157,0.027,0.863,-2.256,3.119,-0.026,-0.979,-0.414,0.05,2,1,2,"LAMBERT, MD., ROSS W.","GO ON PICNIC"
8,19,2,2,1.936,0.064,0.252,0.064,0.863,-2.161,3.024,-0.064,-0.502,-0.795,0.077,2,1,2,"LAMBERT, MD., ROSS W.","GO TO ZOO"
8,20,0,0,0.624,0.39,-0.999,-0.624,0.863,1.747,-0.883,-0.79,-0.373,2.983,0.357,1,1,0,"LAMBERT, MD., ROSS W.","WATCH BUGS"
8,21,2,2,1.718,0.256,0.559,0.282,0.863,-0.804,1.667,-0.296,0.997,-0.938,0.296,2,1,2,"LAMBERT, MD., ROSS W.","WATCH BIRD MAKE NEST"
8,22,2,2,1.395,0.406,0.948,0.605,0.863,-0.009,0.873,-0.736,2.003,-1.15,0.392,2,1,2,"LAMBERT, MD., ROSS W.","FIND OUT WHAT ANIMALS EAT"
8,23,0,0,0.467,0.387,-0.75,-0.467,0.863,1.947,-1.083,-0.507,0.154,2.656,0.436,0,1,0,"LAMBERT, MD., ROSS W.","WATCH A RAT"
8,24,2,2,1.564,0.363,0.723,0.436,0.863,-0.32,1.184,-0.473,1.496,-0.954,0.404,2,1,2,"LAMBERT, MD., ROSS W.","FIND OUT WHAT FLOWERS LIVE ON"
8,25,2,2,1.205,0.452,1.182,0.795,0.863,0.421,0.442,-1.05,2.457,-1.172,0.446,1,1,2,"LAMBERT, MD., ROSS W.","TALK W/FRIENDS ABOUT PLANTS"
9,1,0,0,1.194,0.287,-2.227,-1.194,-0.203,-0.892,0.689,-2.726,-3.662,2.567,0.244,1,1,0,"SCHULZ, MATTHEW","WATCH BIRDS"
9,2,1,1,1.239,0.56,-0.319,-0.239,-0.203,-0.611,0.408,-0.961,-0.611,-0.203,0.591,2,1,1,"SCHULZ, MATTHEW","READ BOOKS ON ANIMALS"
9,3,1,1,0.812,0.385,0.303,0.188,-0.203,0.279,-0.481,-0.545,0.279,-0.203,0.364,1,1,1,"SCHULZ, MATTHEW","READ BOOKS ON PLANTS"
9,4,0,0,0.352,0.252,-0.702,-0.352,-0.203,1.802,-2.005,-0.416,-0.656,2.255,0.156,0,1,0,"SCHULZ, MATTHEW","WATCH GRASS CHANGE"
9,5,1,1,0.149,0.141,2.269,0.851,-0.203,2.189,-2.391,-2.009,2.189,-0.203,0.155,0,1,1,"SCHULZ, MATTHEW","FIND BOTTLES AND CANS"
9,6,0,0,0.854,0.396,-1.357,-0.854,-0.203,0.164,-0.366,-1.267,-2.106,2.067,0.384,1,1,0,"SCHULZ, MATTHEW","LOOK UP STRANGE ANIMAL OR PLANT"
9,7,0,0,0.492,0.352,-0.829,-0.492,-0.203,0.994,-1.197,-0.581,-1.063,1.854,0.323,0,1,0,"SCHULZ, MATTHEW","WATCH ANIMAL MOVE"
9,8,1,1,0.352,0.261,1.268,0.648,-0.203,1.641,-1.844,-1.144,1.641,-0.203,0.189,0,1,1,"SCHULZ, MATTHEW","LOOK IN SIDEWALK CRACKS"
9,9,1,1,0.607,0.436,0.595,0.393,-0.203,0.6,-0.802,-0.892,0.6,-0.203,0.448,0,1,1,"SCHULZ, MATTHEW","LEARN WEED NAMES"
9,10,2,2,1.569,0.324,0.757,0.431,-0.203,-1.57,1.367,-0.497,0.473,-2.246,0.297,2,1,2,"SCHULZ, MATTHEW","LISTEN TO BIRD SING"
9,11,1,1,1.392,0.322,-0.69,-0.392,-0.203,-1.372,1.169,-0.645,-1.372,-0.203,0.229,1,1,1,"SCHULZ, MATTHEW","FIND WHERE ANIMAL LIVES"
9,12,2,2,1.718,0.202,0.626,0.282,-0.203,-1.139,0.936,-0.331,-0.041,-1.302,0.08,2,1,2,"SCHULZ, MATTHEW","GO TO MUSEUM"
9,13,2,2,1.476,0.567,0.695,0.524,-0.203,-0.896,0.693,-0.454,0.437,-1.536,0.813,2,1,2,"SCHULZ, MATTHEW","GROW GARDEN"
9,14,0,0,0.793,0.409,-1.24,-0.793,-0.203,0.294,-0.496,-1.11,-1.901,1.992,0.391,1,1,0,"SCHULZ, MATTHEW","LOOK AT PICTURES OF PLANTS"
9,15,0,0,1.169,0.467,-1.712,-1.169,-0.203,-0.559,0.356,-1.814,-2.566,1.804,0.464,1,1,0,"SCHULZ, MATTHEW","READ ANIMAL STORIES"
9,16,1,1,0.761,0.351,0.403,0.239,-0.203,0.468,-0.671,-0.524,0.468,-0.203,0.309,1,1,1,"SCHULZ, MATTHEW","MAKE A MAP"
9,17,1,1,0.888,0.447,0.167,0.112,-0.203,0.045,-0.248,-0.615,0.045,-0.203,0.443,1,1,1,"SCHULZ, MATTHEW","WATCH WHAT ANIMALS EAT"
9,18,2,2,1.905,0.116,0.278,0.095,-0.203,-2.256,2.053,-0.083,-0.979,-1.48,0.243,2,1,2,"SCHULZ, MATTHEW","GO ON PICNIC"
9,19,1,1,1.814,0.185,-1.894,-0.814,-0.203,-2.161,1.958,-1.877,-2.161,-0.203,0.247,2,1,1,"SCHULZ, MATTHEW","GO TO ZOO"
9,20,1,1,0.288,0.234,1.471,0.712,-0.203,1.747,-1.949,-1.354,1.747,-0.203,0.198,0,1,1,"SCHULZ, MATTHEW","WATCH BUGS"
9,21,2,2,1.318,0.491,0.973,0.682,-0.203,-0.804,0.601,-0.787,0.997,-2.004,0.516,2,1,2,"SCHULZ, MATTHEW","WATCH BIRD MAKE NEST"
9,22,0,0,0.908,0.474,-1.318,-0.908,-0.203,-0.009,-0.194,-1.246,-2.022,1.81,0.473,1,1,0,"SCHULZ, MATTHEW","FIND OUT WHAT ANIMALS EAT"
9,23,2,2,0.179,0.17,4.422,1.821,-0.203,1.947,-2.149,-4.483,3.739,-1.995,0.196,0,1,2,"SCHULZ, MATTHEW","WATCH A RAT"
9,24,1,1,1.064,0.542,-0.087,-0.064,-0.203,-0.32,0.118,-0.79,-0.32,-0.203,0.543,1,1,1,"SCHULZ, MATTHEW","FIND OUT WHAT FLOWERS LIVE ON"
9,25,1,1,0.714,0.435,0.434,0.286,-0.203,0.421,-0.624,-0.727,0.421,-0.203,0.423,1,1,1,"SCHULZ, MATTHEW","TALK W/FRIENDS ABOUT PLANTS"
10,1,2,2,1.328,0.294,1.24,0.672,0.256,-0.892,1.148,-1.009,1.879,-2.514,0.195,1,1,2,"HSIEH, DANIEL SEB","WATCH BIRDS"
10,2,1,1,1.473,0.452,-0.703,-0.473,0.256,-0.611,0.867,-1.126,-0.611,0.256,0.538,2,1,1,"HSIEH, DANIEL SEB","READ BOOKS ON ANIMALS"
10,3,0,0,0.991,0.393,-1.58,-0.991,0.256,0.279,-0.023,-1.604,-2.02,2.554,0.393,1,1,0,"HSIEH, DANIEL SEB","READ BOOKS ON PLANTS"
10,4,0,0,0.479,0.299,-0.876,-0.479,0.256,1.802,-1.546,-0.606,-0.656,2.714,0.193,0,1,0,"HSIEH, DANIEL SEB","WATCH GRASS CHANGE"
10,5,0,0,0.228,0.209,-0.499,-0.228,0.256,2.189,-1.933,-0.238,0.357,2.088,0.234,0,1,0,"HSIEH, DANIEL SEB","FIND BOTTLES AND CANS"
10,6,1,1,1.037,0.401,-0.059,-0.037,0.256,0.164,0.093,-0.515,0.164,0.256,0.4,1,1,1,"HSIEH, DANIEL SEB","LOOK UP STRANGE ANIMAL OR PLANT"
10,7,0,0,0.669,0.417,-1.036,-0.669,0.256,0.994,-0.738,-0.847,-1.063,2.313,0.399,1,1,0,"HSIEH, DANIEL SEB","WATCH ANIMAL MOVE"
10,8,1,1,0.485,0.319,0.912,0.515,0.256,1.641,-1.385,-0.876,1.641,0.256,0.241,0,1,1,"HSIEH, DANIEL SEB","LOOK IN SIDEWALK CRACKS"
10,9,2,2,0.824,0.502,1.661,1.176,0.256,0.6,-0.343,-1.724,2.492,-1.636,0.505,1,1,2,"HSIEH, DANIEL SEB","LEARN WEED NAMES"
10,10,2,2,1.7,0.247,0.603,0.3,0.256,-1.57,1.826,-0.33,0.473,-1.787,0.225,2,1,2,"HSIEH, DANIEL SEB","LISTEN TO BIRD SING"
10,11,2,2,1.533,0.292,0.865,0.467,0.256,-1.372,1.628,-0.59,1.135,-2.251,0.179,2,1,2,"HSIEH, DANIEL SEB","FIND WHERE ANIMAL LIVES"
10,12,2,2,1.801,0.159,0.498,0.199,0.256,-1.139,1.395,-0.221,-0.041,-0.843,0.083,2,1,2,"HSIEH, DANIEL SEB","GO TO MUSEUM"
10,13,1,1,1.69,0.367,-1.139,-0.69,0.256,-0.896,1.152,-1.85,-0.896,0.256,0.666,2,1,1,"HSIEH, DANIEL SEB","GROW GARDEN"
10,14,1,1,0.984,0.422,0.024,0.016,0.256,0.294,-0.037,-0.549,0.294,0.256,0.422,1,1,1,"HSIEH, DANIEL SEB","LOOK AT PICTURES OF PLANTS"
10,15,2,2,1.373,0.416,0.972,0.627,0.256,-0.559,0.815,-0.768,1.448,-1.751,0.403,2,1,2,"HSIEH, DANIEL SEB","READ ANIMAL STORIES"
10,16,1,1,0.924,0.358,0.127,0.076,0.256,0.468,-0.212,-0.452,0.468,0.256,0.353,1,1,1,"HSIEH, DANIEL SEB","MAKE A MAP"
10,17,1,1,1.095,0.448,-0.142,-0.095,0.256,0.045,0.211,-0.611,0.045,0.256,0.446,1,1,1,"HSIEH, DANIEL SEB","WATCH WHAT ANIMALS EAT"
10,18,2,2,1.945,0.064,0.216,0.055,0.256,-2.256,2.512,-0.05,-0.979,-1.021,0.123,2,1,2,"HSIEH, DANIEL SEB","GO ON PICNIC"
10,19,2,2,1.882,0.118,0.343,0.118,0.256,-2.161,2.417,-0.117,-0.502,-1.402,0.152,2,1,2,"HSIEH, DANIEL SEB","GO TO ZOO"
10,20,0,0,0.411,0.305,-0.745,-0.411,0.256,1.747,-1.491,-0.478,-0.373,2.376,0.26,0,1,0,"HSIEH, DANIEL SEB","WATCH BUGS"
10,21,1,1,1.522,0.392,-0.834,-0.522,0.256,-0.804,1.06,-1.092,-0.804,0.256,0.438,2,1,1,"HSIEH, DANIEL SEB","WATCH BIRD MAKE NEST"
10,22,1,1,1.126,0.471,-0.184,-0.126,0.256,-0.009,0.265,-0.667,-0.009,0.256,0.469,1,1,1,"HSIEH, DANIEL SEB","FIND OUT WHAT ANIMALS EAT"
10,23,0,0,0.274,0.25,-0.549,-0.274,0.256,1.947,-1.691,-0.286,0.154,2.049,0.293,0,1,0,"HSIEH, DANIEL SEB","WATCH A RAT"
10,24,2,2,1.303,0.491,0.994,0.697,0.256,-0.32,0.577,-0.813,1.496,-1.561,0.512,2,1,2,"HSIEH, DANIEL SEB","FIND OUT WHAT FLOWERS LIVE ON"
10,25,1,1,0.922,0.468,0.114,0.078,0.256,0.421,-0.165,-0.643,0.421,0.256,0.467,1,1,1,"HSIEH, DANIEL SEB","TALK W/FRIENDS ABOUT PLANTS"
11,1,2,2,1.576,0.265,0.824,0.424,1.125,-0.892,2.016,-0.535,1.879,-1.646,0.127,2,1,2,"HSIEH, PAUL FRED","WATCH BIRDS"
11,2,2,2,1.764,0.229,0.493,0.236,1.125,-0.611,1.735,-0.237,1.065,-0.551,0.304,2,1,2,"HSIEH, PAUL FRED","READ BOOKS ON ANIMALS"
11,3,2,2,1.325,0.366,1.115,0.675,1.125,0.279,0.846,-0.919,2.577,-1.174,0.315,1,1,2,"HSIEH, PAUL FRED","READ BOOKS ON PLANTS"
11,4,0,0,0.763,0.345,-1.299,-0.763,1.125,1.802,-0.677,-1.143,-0.656,3.583,0.303,1,1,0,"HSIEH, PAUL FRED","WATCH GRASS CHANGE"
11,5,0,0,0.484,0.389,-0.776,-0.484,1.125,2.189,-1.064,-0.536,0.357,2.956,0.424,0,1,0,"HSIEH, PAUL FRED","FIND BOTTLES AND CANS"
11,6,1,1,1.373,0.362,-0.62,-0.373,1.125,0.164,0.961,-0.695,0.164,1.125,0.305,1,1,1,"HSIEH, PAUL FRED","LOOK UP STRANGE ANIMAL OR PLANT"
11,7,1,1,1.061,0.463,-0.089,-0.061,1.125,0.994,0.131,-0.628,0.994,1.125,0.462,1,1,1,"HSIEH, PAUL FRED","WATCH ANIMAL MOVE"
11,8,1,1,0.796,0.387,0.327,0.204,1.125,1.641,-0.516,-0.56,1.641,1.125,0.364,1,1,1,"HSIEH, PAUL FRED","LOOK IN SIDEWALK CRACKS"
11,9,0,0,1.265,0.481,-1.825,-1.265,1.125,0.6,0.525,-1.946,-1.293,3.017,0.487,1,1,0,"HSIEH, PAUL FRED","LEARN WEED NAMES"
11,10,2,2,1.86,0.129,0.391,0.14,1.125,-1.57,2.694,-0.147,0.473,-0.919,0.12,2,1,2,"HSIEH, PAUL FRED","LISTEN TO BIRD SING"
11,11,2,2,1.748,0.199,0.565,0.252,1.125,-1.372,2.497,-0.284,1.135,-1.382,0.126,2,1,2,"HSIEH, PAUL FRED","FIND WHERE ANIMAL LIVES"
11,12,2,2,1.906,0.085,0.322,0.094,1.125,-1.139,2.264,-0.099,-0.041,0.026,0.063,2,1,2,"HSIEH, PAUL FRED","GO TO MUSEUM"
11,13,2,2,1.89,0.13,0.305,0.11,1.125,-0.896,2.021,-0.099,0.437,-0.209,0.252,2,1,2,"HSIEH, PAUL FRED","GROW GARDEN"
11,14,2,2,1.34,0.384,1.065,0.66,1.125,0.294,0.831,-0.867,2.489,-1.07,0.344,1,1,2,"HSIEH, PAUL FRED","LOOK AT PICTURES OF PLANTS"
11,15,2,2,1.672,0.268,0.633,0.328,1.125,-0.559,1.684,-0.362,1.448,-0.882,0.253,2,1,2,"HSIEH, PAUL FRED","READ ANIMAL STORIES"
11,16,0,0,1.234,0.351,-2.082,-1.234,1.125,0.468,0.656,-2.453,-1.962,3.555,0.311,1,1,0,"HSIEH, PAUL FRED","MAKE A MAP"
11,17,2,2,1.456,0.367,0.898,0.544,1.125,0.045,1.079,-0.663,2.142,-0.972,0.331,2,1,2,"HSIEH, PAUL FRED","WATCH WHAT ANIMALS EAT"
11,18,2,2,1.98,0.022,0.137,0.02,1.125,-2.256,3.381,-0.02,-0.979,-0.153,0.034,2,1,2,"HSIEH, PAUL FRED","GO ON PICNIC"
11,19,2,2,1.951,0.049,0.221,0.049,1.125,-2.161,3.285,-0.049,-0.502,-0.534,0.057,2,1,2,"HSIEH, PAUL FRED","GO TO ZOO"
11,20,0,0,0.729,0.417,-1.129,-0.729,1.125,1.747,-0.622,-0.966,-0.373,3.244,0.396,1,1,0,"HSIEH, PAUL FRED","WATCH BUGS"
11,21,2,2,1.778,0.206,0.489,0.222,1.125,-0.804,1.929,-0.23,0.997,-0.677,0.239,2,1,2,"HSIEH, PAUL FRED","WATCH BIRD MAKE NEST"
11,22,2,2,1.496,0.365,0.834,0.504,1.125,-0.009,1.134,-0.591,2.003,-0.888,0.347,2,1,2,"HSIEH, PAUL FRED","FIND OUT WHAT ANIMALS EAT"
11,23,0,0,0.576,0.447,-0.861,-0.576,1.125,1.947,-0.822,-0.643,0.154,2.917,0.488,0,1,0,"HSIEH, PAUL FRED","WATCH A RAT"
11,24,2,2,1.651,0.304,0.632,0.349,1.125,-0.32,1.445,-0.371,1.496,-0.692,0.344,2,1,2,"HSIEH, PAUL FRED","FIND OUT WHAT FLOWERS LIVE ON"
11,25,2,2,1.32,0.426,1.042,0.68,1.125,0.421,0.703,-0.858,2.457,-0.911,0.411,1,1,2,"HSIEH, PAUL FRED","TALK W/FRIENDS ABOUT PLANTS"
12,1,0,0,0.966,0.279,-1.829,-0.966,-1.012,-0.892,-0.12,-1.852,-3.662,1.758,0.278,1,1,0,"LIEBERMAN, DANIEL","WATCH BIRDS"
12,2,1,1,0.765,0.562,0.314,0.235,-1.012,-0.611,-0.401,-0.959,-0.611,-1.012,0.591,0,1,1,"LIEBERMAN, DANIEL","READ BOOKS ON ANIMALS"
12,3,0,0,0.52,0.328,-0.907,-0.52,-1.012,0.279,-1.29,-0.655,-2.02,1.287,0.25,0,1,0,"LIEBERMAN, DANIEL","READ BOOKS ON PLANTS"
12,4,0,0,0.187,0.158,-0.47,-0.187,-1.012,1.802,-2.814,-0.203,-0.656,1.446,0.112,0,1,0,"LIEBERMAN, DANIEL","WATCH GRASS CHANGE"
12,5,2,2,0.068,0.067,7.491,1.932,-1.012,2.189,-3.2,-6.47,4.02,-2.843,0.071,0,1,2,"LIEBERMAN, DANIEL","FIND BOTTLES AND CANS"
12,6,2,2,0.551,0.342,2.478,1.449,-1.012,0.164,-1.175,-3.052,2.433,-3.281,0.273,0,1,2,"LIEBERMAN, DANIEL","LOOK UP STRANGE ANIMAL OR PLANT"
12,7,0,0,0.261,0.22,-0.556,-0.261,-1.012,0.994,-2.006,-0.284,-1.063,1.045,0.198,0,1,0,"LIEBERMAN, DANIEL","WATCH ANIMAL MOVE"
12,8,1,1,0.183,0.158,2.056,0.817,-1.012,1.641,-2.653,-1.742,1.641,-1.012,0.123,0,1,1,"LIEBERMAN, DANIEL","LOOK IN SIDEWALK CRACKS"
12,9,0,0,0.32,0.274,-0.611,-0.32,-1.012,0.6,-1.611,-0.344,-1.293,0.88,0.289,0,1,0,"LIEBERMAN, DANIEL","LEARN WEED NAMES"
12,10,1,1,1.256,0.44,-0.386,-0.256,-1.012,-1.57,0.558,-0.704,-1.57,-1.012,0.429,1,1,1,"LIEBERMAN, DANIEL","LISTEN TO BIRD SING"
12,11,2,2,1.122,0.339,1.509,0.878,-1.012,-1.372,0.36,-1.436,1.135,-3.519,0.325,1,1,2,"LIEBERMAN, DANIEL","FIND WHERE ANIMAL LIVES"
12,12,1,1,1.532,0.249,-1.066,-0.532,-1.012,-1.139,0.127,-0.759,-2.238,0.087,0.063,2,1,1,"LIEBERMAN, DANIEL","GO TO MUSEUM"
12,13,0,0,0.913,0.749,-1.055,-0.913,-1.012,-0.896,-0.116,-0.863,-2.229,0.321,0.76,0,1,0,"LIEBERMAN, DANIEL","GROW GARDEN"
12,14,0,0,0.489,0.331,-0.851,-0.489,-1.012,0.294,-1.305,-0.596,-1.901,1.183,0.27,0,1,0,"LIEBERMAN, DANIEL","LOOK AT PICTURES OF PLANTS"
12,15,1,1,0.786,0.459,0.316,0.214,-1.012,-0.559,-0.453,-0.703,-0.559,-1.012,0.454,1,1,1,"LIEBERMAN, DANIEL","READ ANIMAL STORIES"
12,16,1,1,0.492,0.305,0.919,0.508,-1.012,0.468,-1.48,-0.829,0.468,-1.012,0.204,0,1,1,"LIEBERMAN, DANIEL","MAKE A MAP"
12,17,0,0,0.552,0.37,-0.907,-0.552,-1.012,0.045,-1.057,-0.675,-2.051,1.085,0.335,0,1,0,"LIEBERMAN, DANIEL","WATCH WHAT ANIMALS EAT"
